race_id	horse_id	target_mod	target	rank	tansho_odds	popularity	race_class	month	pred	calibrated_pred	expected_value	calibrated_expected_value
202405040104	9173	1	0	2	5.4	3	0	9	0.1324460348600486	0.1111111111111111	0.7152085882442625	0.6
202405040104	8700	0	0	3	23.5	8	0	9	0.02976496511561728	0.023792862141357594	0.699476680217006	0.5591322603219034
202405040104	9526	0	0	4	3.5	2	0	9	0.24657052777920024	0.24095139607032057	0.8629968472272008	0.843329886246122
202405040104	8180	0	0	5	90.2	13	0	9	0.013283288410835361	0.006495615459564794	1.1981526146573496	0.5859045144527444
202405040104	9666	0	0	6	10.7	5	0	9	0.08548968871420388	0.08	0.9147396692419815	0.856
202405040104	8568	0	0	7	15.2	6	0	9	0.05229294612505139	0.04914004914004914	0.7948527811007812	0.7469287469287469
202405040104	8392	0	0	8	39.8	9	0	9	0.02158399507210201	0.019950997549877492	0.8590430038696599	0.7940497024851242
202405040104	9731	0	0	9	47.2	10	0	9	0.017221589773644953	0.013140604467805518	0.8128590373160418	0.6202365308804205
202405040104	8652	0	0	10	6.7	4	0	9	0.08242740509080011	0.08	0.5522636141083608	0.536
202405040104	8297	0	0	11	160.2	15	0	9	0.01008581369024755	0.003669724770642202	1.6157473531776576	0.5878899082568807
202405040104	8730	0	0	12	57.3	11	0	9	0.019137517110164336	0.019950997549877492	1.0965797304124163	1.1431921596079802
202405040104	9802	0	0	13	84.5	12	0	9	0.013676344063761775	0.006495615459564794	1.15565107338787	0.5488795063332251
202405040104	9673	0	0	14	18.4	7	0	9	0.05927996080417679	0.0520431765612953	1.0907512787968527	0.9575944487278334
202405040104	8551	0	0	15	146.5	14	0	9	0.007513272057311979	0.002932551319648094	1.1006943563962048	0.42961876832844575
202405010611	7017	1	1	1	6.6	4	6	1	0.16325520698250626	0.13915857605177995	1.0774843660845412	0.9184466019417477
202405010611	7743	0	0	2	2.5	1	6	1	0.3510755522180246	0.3710144927536232	0.8776888805450616	0.927536231884058
202405010611	4012	0	0	3	151.2	9	6	1	0.0072512910829527315	0.002644336712208021	1.096395211742453	0.3998237108858527
202405010611	6063	0	0	4	62.4	8	6	1	0.017605000172823293	0.013140604467805518	1.0985520107841735	0.8199737187910643
202405010611	4564	0	0	5	5.3	3	6	1	0.22258302819102282	0.20592193808882908	1.179690049412421	1.091386271870794
202405010611	6520	0	0	6	7.3	5	6	1	0.16098583722597246	0.13915857605177995	1.1751966117495989	1.0158576051779935
202405010611	7068	0	0	7	4.8	2	6	1	0.18106420526894762	0.16877637130801687	0.8691081852909486	0.810126582278481
202405010611	6563	0	0	8	29.5	7	6	1	0.04859462186445122	0.04225352112676056	1.433541345001311	1.2464788732394365
202405010611	4725	0	0	9	178.6	10	6	1	0.007002185008809331	0.0012414649286157666	1.2505902425733464	0.2217256362507759
202405010611	6876	0	0	10	8.5	6	6	1	0.09928644271345864	0.09271523178807947	0.8439347630643984	0.7880794701986755
202405050611	2266	1	1	1	2.9	1	5	10	0.29818429611622554	0.2688821752265861	0.864734458737054	0.7797583081570996
202405050611	2541	0	0	2	6.5	4	5	10	0.09262932661692566	0.08482490272373541	0.6020906230100168	0.5513618677042802
202405050611	2850	0	0	3	82.7	12	5	10	0.011359193542597807	0.006495615459564794	0.9394053059728387	0.5371873985060085
202405050611	1560	0	0	4	18.1	7	5	10	0.04836949023791099	0.04225352112676056	0.875487773306189	0.7647887323943663
202405050611	2092	0	0	5	5.6	3	5	10	0.15397326218032067	0.12564543889845095	0.8622502682097958	0.7036144578313253
202405050611	1097	0	0	6	62.9	11	5	10	0.019347559638920393	0.019950997549877492	1.2169615012880928	1.2549177458872942
202405050611	1465	0	0	7	23.7	8	5	10	0.0291740957864822	0.023792862141357594	0.6914260701396281	0.5638908327501749
202405050611	1553	0	0	8	9.3	5	5	10	0.08039599793200428	0.08	0.7476827807676398	0.7440000000000001
202405050611	942	0	0	9	5.3	2	5	10	0.18830057594045846	0.16931982633863968	0.9979930524844298	0.8973950795947903
202405050611	953	0	0	10	136.9	14	5	10	0.008086775212121351	0.003669724770642202	1.1070795265394129	0.5023853211009175
202405050611	614	0	0	11	41.8	9	5	10	0.02154076886904703	0.019950997549877492	0.9004041387261659	0.8339516975848791
202405050611	1430	0	0	12	177.5	15	5	10	0.007509813086457705	0.002932551319648094	1.3329918228462427	0.5205278592375366
202405050611	581	0	0	13	221.6	16	5	10	0.006923672797813642	0.0012414649286157666	1.5342858919955031	0.27510862818125387
202405050611	3226	0	0	14	128.3	13	5	10	0.007655692850636071	0.002932551319648094	0.9822253927366079	0.37624633431085047
202405050611	1576	0	0	15	45.1	10	5	10	0.02018160623471762	0.019950997549877492	0.9101904411857648	0.899789989499475
202405050611	973	0	0	16	11.8	6	5	10	0.08975002187177807	0.08482490272373541	1.0590502580869812	1.000933852140078
202408030101	6434	1	1	1	1.8	1	1	3	0.4070124909065047	0.388646288209607	0.7326224836317085	0.6995633187772926
202408030101	7641	0	0	2	13.4	6	1	3	0.07587512306665525	0.0681159420289855	1.0167266490931803	0.9127536231884056
202408030101	4174	0	0	3	13.5	7	1	3	0.06672006058205895	0.06650544135429262	0.9007208178577959	0.8978234582829504
202408030101	5758	0	0	4	79.2	9	1	3	0.014144660711713438	0.007532956685499058	1.1202571283677043	0.5966101694915255
202408030101	5193	0	0	5	4.6	2	1	3	0.22638946582948213	0.20592193808882908	1.0413915428156177	0.9472409152086138
202408030101	4898	0	0	6	10.7	3	1	3	0.08198678544099186	0.08	0.8772586042186129	0.856
202408030101	4158	0	0	7	11.0	4	1	3	0.0666223266309172	0.06650544135429262	0.7328455929400892	0.7315598548972189
202408030101	4798	0	0	8	11.2	5	1	3	0.08050566696655695	0.08	0.9016634700254378	0.8959999999999999
202408030101	4861	0	0	9	155.8	12	1	3	0.007598521913083259	0.002932551319648094	1.1838497140583717	0.45689149560117304
202408030101	6412	0	0	10	47.2	8	1	3	0.02083637935869722	0.019950997549877492	0.9834771057305088	0.9416870843542177
202408030101	4215	0	0	11	322.0	14	1	3	0.006667903185539094	0.0012414649286157666	2.147064825743588	0.39975170701427687
202408030101	7177	0	0	12	502.5	16	1	3	0.006667903185539094	0.0012414649286157666	3.3506213507333946	0.6238361266294227
202408030101	5647	0	0	13	97.6	10	1	3	0.014154782606609248	0.007532956685499058	1.3815067824050626	0.7352165725047081
